ID,연도,성별,연령,학력,혼인상태,거주지역,직업,주업,직장지위,주5일근무제실시여부,차량보유여부,개인소득,소득분위,관광휴양여부,여행유형,월,계절,여행일수(박),여행총경비,지출비용포함인원수,1인지출비용,개인휴가사용여부,지역코드,시,숙박시설,여행활동1,여행활동2,여행활동3,여행활동4,여행활동5,주요이동교통수단,여행지선택이유_1순위,여행지선택이유_2순위,만족도_자연경관,만족도_문화유산,만족도_교통,만족도_식당및음식,만족도_쇼핑,만족도_관광정보및안내시설,만족도_관광지편의시설,만족도_지역관광종사자의친절성,만족도_체험프로그램,만족도_관광지물가,만족도_관광지혼잡도,전반적만족도,재방문의도,타인추천의도,총만족도
752,2020,1,4,4,2,4,1,3,1,1,1,4,,Y,4,1,4,0,30000,1,30000,0,11,서울특별시,0,N,N,N,N,Y,1,12,5,9,5,4,4,5,5,4,4,9,4,4,4,4,4,만족
753,2020,1,4,3,2,4,1,4,1,1,1,3,,Y,4,3,1,1,200000,2,100000,0,31,경기도,2,Y,N,N,N,Y,1,6,4,5,3,4,5,3,4,4,4,9,4,4,4,3,4,만족
754,2020,1,3,4,1,4,1,3,1,1,1,4,,N,5,2,4,2,500000,2,250000,0,34,충청남도,1,Y,Y,Y,N,N,1,1,12,4,4,4,4,3,4,5,5,4,2,4,4,4,4,만족
755,2020,1,6,3,2,4,3,7,3,1,1,3,,N,5,4,1,0,30000,1,30000,0,11,서울특별시,0,N,N,Y,N,N,1,3,5,4,4,4,4,9,4,4,4,4,2,4,4,4,4,만족
756,2020,2,5,3,2,4,1,4,1,1,1,6,,Y,4,5,1,0,150000,3,50000,0,11,서울특별시,0,Y,Y,N,N,N,1,7,4,9,3,4,4,5,5,4,4,9,4,4,4,4,4,만족
757,2020,1,5,3,2,4,1,7,1,2,1,3,,N,5,6,2,0,40000,1,40000,0,31,경기도,0,Y,N,Y,N,N,1,11,15,4,4,5,4,3,4,4,4,5,3,4,4,4,4,만족
758,2020,2,2,4,1,4,1,3,1,1,1,3,,N,5,9,3,0,50000,2,25000,0,11,서울특별시,0,Y,Y,N,N,N,6,8,2,4,4,3,4,3,5,5,4,9,3,4,4,3,4,만족
759,2020,1,4,3,2,4,3,4,3,2,1,4,,Y,4,6,2,0,150000,2,75000,0,11,서울특별시,0,N,Y,N,N,N,1,2,1,9,9,4,4,5,4,4,4,4,4,4,4,4,4,만족
760,2020,1,5,3,2,4,3,4,3,2,1,3,,Y,4,9,3,0,25000,1,25000,0,11,서울특별시,0,N,Y,N,N,N,1,7,4,9,9,4,4,9,9,4,4,9,9,4,4,4,4,만족
761,2020,1,2,4,1,4,1,3,1,1,1,3,,N,5,11,3,0,30000,1,30000,0,11,서울특별시,0,Y,Y,N,Y,N,1,2,12,5,5,4,4,4,4,5,4,4,4,4,4,4,4,만족
762,2020,1,6,3,2,4,1,4,1,2,1,3,,N,5,11,3,0,20000,1,20000,0,31,경기도,0,Y,N,Y,N,N,1,1,9,5,3,4,5,9,4,5,3,4,3,3,5,4,4,매우만족
763,2020,2,2,4,1,5,1,2,1,1,1,3,,Y,4,2,4,0,150000,1,150000,0,36,전라남도,0,Y,Y,N,Y,Y,6,5,1,5,4,4,5,4,5,5,5,5,4,5,5,5,4,매우만족
764,2020,1,3,4,1,5,1,3,1,1,1,3,,Y,4,3,1,1,500000,4,125000,0,31,경기도,1,N,Y,N,N,Y,1,1,8,5,9,4,4,9,4,4,4,9,4,3,4,4,4,만족
765,2020,1,4,4,2,5,1,3,1,1,1,4,,N,5,12,4,0,50000,1,50000,0,35,전라북도,0,Y,Y,N,N,N,1,8,2,5,5,5,5,9,5,5,5,9,5,5,5,5,5,매우만족
766,2020,1,5,4,2,5,1,3,1,1,1,4,,Y,4,3,1,0,170000,1,170000,0,29,세종특별자치시,0,Y,N,Y,N,Y,2,5,2,5,5,4,5,5,4,4,5,4,5,5,5,5,4,매우만족
767,2020,1,3,4,1,5,1,2,1,1,1,4,,Y,4,12,4,1,390000,2,195000,0,29,세종특별자치시,7,N,N,N,N,Y,1,6,13,4,4,5,4,4,4,5,5,9,5,5,4,4,4,만족
768,2020,1,4,4,2,5,1,8,1,2,1,4,,N,5,5,1,0,320000,3,106667,0,31,경기도,0,Y,N,N,N,N,1,11,2,4,4,4,5,9,9,3,3,4,3,4,4,4,4,만족
769,2020,1,3,4,2,5,1,2,1,1,1,5,,Y,4,8,2,0,290000,2,145000,0,29,세종특별자치시,0,Y,Y,N,N,Y,1,5,9,3,3,3,3,9,4,3,9,9,3,4,3,3,2,보통
770,2020,2,2,4,1,5,1,2,1,1,1,3,,Y,4,10,3,0,370000,3,327999,0,29,세종특별자치시,0,N,N,N,N,Y,6,4,9,9,9,3,2,9,3,3,3,9,3,3,3,3,3,보통
771,2020,1,3,4,2,5,1,3,1,1,1,3,,Y,4,2,4,1,300000,2,150000,0,11,서울특별시,2,Y,N,N,Y,N,10,1,14,5,5,5,4,5,5,5,4,4,4,4,4,4,4,만족
772,2020,2,4,4,2,5,3,5,3,2,1,3,,Y,4,1,4,0,300000,1,300000,0,11,서울특별시,0,Y,Y,N,N,N,2,14,7,9,9,4,4,4,4,4,4,9,3,3,5,4,3,만족
773,2020,1,6,3,2,5,3,8,3,2,1,3,,Y,4,1,4,0,100000,2,50000,0,36,전라남도,0,N,Y,N,N,N,1,8,15,5,5,4,4,4,3,4,4,9,4,4,4,4,3,만족
774,2020,1,4,4,2,5,1,3,1,1,1,4,,Y,4,2,4,0,200000,2,100000,0,35,전라북도,0,N,Y,N,N,Y,1,1,14,9,9,4,4,9,9,9,9,9,4,4,4,4,4,만족
775,2020,1,4,4,2,5,1,4,1,2,1,4,,Y,4,8,2,0,1000000,3,333333,0,11,서울특별시,0,N,Y,N,Y,Y,1,8,1,5,9,5,4,4,9,9,5,9,3,2,5,4,4,매우만족
776,2020,2,4,4,2,5,3,4,3,1,1,4,,Y,4,1,4,0,20000,1,20000,0,36,전라남도,0,Y,Y,N,N,N,1,8,2,4,5,5,4,4,4,5,5,4,4,4,4,4,4,만족
777,2020,1,4,4,2,5,1,4,1,2,1,5,,Y,4,1,4,0,50000,1,50000,0,36,전라남도,0,N,N,N,N,Y,1,8,15,3,5,4,4,5,5,4,4,5,5,4,4,4,4,만족
778,2020,2,5,4,2,5,3,5,3,2,1,5,,Y,4,2,4,0,200000,3,66667,0,36,전라남도,0,Y,Y,N,N,Y,1,2,1,5,9,5,5,9,9,9,9,9,5,5,4,5,4,매우만족
779,2020,1,4,4,2,5,1,3,1,1,1,4,,Y,4,4,1,1,420000,2,210000,0,31,경기도,2,Y,N,Y,N,Y,6,12,5,5,5,3,3,4,4,4,4,9,3,3,4,4,4,만족
780,2020,1,3,4,2,5,1,2,1,1,1,5,,Y,4,12,4,1,500000,1,500000,0,32,강원도,2,N,Y,N,N,Y,1,15,15,5,4,5,4,3,4,5,5,4,5,4,5,5,5,매우만족
781,2020,1,3,4,1,5,1,3,1,1,1,3,,Y,4,2,4,0,100000,1,100000,0,36,전라남도,0,Y,Y,N,Y,N,1,5,8,5,5,4,5,9,9,9,9,9,4,5,4,4,4,만족
782,2020,1,4,4,2,5,1,3,1,1,1,4,,Y,4,11,3,1,500000,1,500000,0,11,서울특별시,1,N,N,N,N,Y,1,15,15,9,9,5,5,9,9,9,9,9,9,9,5,4,4,매우만족
783,2020,1,4,4,2,5,1,2,1,2,1,4,,Y,4,2,4,0,80000,1,80000,0,36,전라남도,0,Y,N,N,N,N,1,2,4,4,4,4,4,3,3,4,4,3,4,3,4,3,3,만족
784,2020,1,3,4,1,5,1,3,1,1,1,4,,Y,4,11,3,1,300000,1,300000,0,36,전라남도,1,Y,Y,N,Y,Y,1,5,2,4,5,4,4,5,4,5,4,9,5,5,5,5,4,매우만족
785,2020,1,3,4,1,6,1,3,1,1,1,4,,Y,4,2,4,0,50000,1,50000,0,29,세종특별자치시,0,Y,N,N,N,N,1,4,5,5,9,4,4,9,4,3,4,9,3,4,4,3,4,만족
786,2020,1,3,4,1,6,1,3,1,1,1,3,,N,5,7,2,0,70000,2,35000,0,33,충청북도,0,Y,N,N,N,N,1,6,2,4,9,3,4,9,4,4,4,9,3,3,5,4,4,매우만족
787,2020,1,3,4,1,6,1,3,1,1,1,3,,Y,4,11,3,0,60000,2,30000,0,29,세종특별자치시,0,N,N,N,Y,N,1,14,2,4,9,4,4,9,9,4,9,9,3,4,4,4,4,만족
788,2020,1,3,4,1,6,1,3,1,1,1,4,,Y,4,1,4,0,50000,1,50000,0,34,충청남도,0,Y,N,N,N,N,1,4,6,3,3,4,9,9,9,9,9,9,9,9,4,4,3,만족
789,2020,2,2,4,1,6,1,3,1,1,1,3,,Y,4,5,1,0,65000,1,65000,0,34,충청남도,0,Y,N,N,Y,Y,6,5,15,4,4,3,4,9,4,4,4,9,4,4,4,4,4,만족
790,2020,1,3,4,2,6,1,3,1,1,1,5,,Y,4,4,1,1,100000,1,100000,0,29,세종특별자치시,7,N,N,N,N,Y,1,13,15,4,9,4,4,9,4,4,5,9,4,4,4,4,4,만족
791,2020,1,4,4,2,6,1,4,1,1,1,5,,N,5,11,3,0,50000,1,50000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,2,4,4,4,5,4,9,5,4,5,9,4,4,4,4,4,만족
792,2020,1,4,4,2,6,1,3,1,1,1,4,,Y,4,6,2,0,50000,1,50000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,8,4,5,9,5,4,4,4,5,4,9,5,4,4,5,4,매우만족
793,2020,1,5,4,2,6,1,2,1,1,1,5,,Y,4,5,1,0,100000,2,50000,0,29,세종특별자치시,0,N,N,N,N,Y,1,13,11,4,9,9,4,9,4,4,4,4,4,4,4,4,4,만족
794,2020,1,5,4,2,6,1,3,1,1,1,7,,Y,4,11,3,0,300000,3,100000,0,11,서울특별시,0,Y,Y,N,N,N,1,1,8,4,9,4,5,5,4,5,5,9,3,4,5,5,5,매우만족
795,2020,1,3,4,2,6,1,5,1,1,1,5,,Y,4,9,3,0,50000,1,50000,0,34,충청남도,0,N,Y,N,N,N,1,8,1,4,5,5,4,5,4,4,4,9,4,5,4,5,4,매우만족
796,2020,1,3,4,2,6,1,2,1,1,1,3,,Y,4,11,3,0,80000,2,40000,0,29,세종특별자치시,0,Y,Y,N,N,Y,1,1,5,3,2,2,3,9,9,5,4,9,2,1,3,3,3,보통
797,2020,1,4,4,2,6,1,3,1,1,1,4,,Y,4,11,3,0,120000,2,60000,0,33,충청북도,0,N,Y,N,Y,Y,1,3,14,4,5,4,5,9,9,4,5,9,3,4,4,4,4,만족
798,2020,1,3,4,1,6,1,3,1,1,1,3,,Y,4,4,1,0,50000,1,50000,0,33,충청북도,0,Y,N,N,N,N,1,1,2,5,4,5,4,4,5,5,5,9,4,5,5,5,4,매우만족
799,2020,1,3,4,1,6,1,4,1,1,1,3,,Y,4,9,3,0,30000,1,30000,0,29,세종특별자치시,0,N,N,N,N,Y,9,13,15,9,9,2,3,9,9,4,4,9,4,4,3,3,3,보통
800,2020,1,3,4,1,6,1,3,1,1,1,3,,Y,4,8,2,0,50000,1,50000,0,29,세종특별자치시,0,Y,Y,N,N,Y,1,13,15,4,9,4,4,9,4,4,3,4,3,4,4,4,4,만족
801,2020,1,3,4,1,6,3,2,3,1,1,4,,N,5,6,2,0,20000,1,20000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,2,14,5,5,4,5,5,5,5,4,9,5,5,4,4,4,만족
802,2020,1,5,4,2,6,2,2,2,1,1,5,,Y,4,6,2,0,30000,1,30000,0,33,충청북도,0,N,Y,N,N,N,1,4,8,5,4,5,5,9,9,5,5,9,4,5,4,4,4,만족
803,2020,1,4,4,4,6,1,2,1,1,1,4,,Y,4,8,2,0,80000,2,40000,0,33,충청북도,0,N,Y,N,N,Y,1,3,14,2,3,2,4,9,9,9,4,9,4,4,5,4,4,매우만족
804,2020,1,3,4,2,6,1,3,1,1,1,3,,N,5,10,3,0,35000,1,35000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,14,4,4,9,4,4,9,4,4,4,9,4,4,5,5,4,매우만족
805,2020,1,5,4,2,6,1,3,1,1,1,4,,N,5,1,4,0,30000,1,30000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,11,1,5,9,4,5,4,5,4,5,9,4,5,4,4,4,만족
806,2020,1,5,4,2,6,1,3,1,1,1,5,,Y,4,4,1,0,100000,3,33333,0,34,충청남도,0,Y,Y,N,Y,Y,1,8,4,5,4,4,5,9,5,4,4,9,4,4,4,4,4,만족
807,2020,1,3,4,2,6,1,3,1,1,1,4,,Y,4,2,4,0,40000,1,40000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,4,1,5,5,4,5,5,4,4,5,9,4,5,5,4,5,매우만족
808,2020,1,3,4,1,6,1,3,1,1,1,3,,Y,5,4,1,0,20000,1,20000,0,29,세종특별자치시,0,Y,Y,Y,N,Y,1,1,12,3,2,1,2,9,3,5,3,9,4,2,2,2,2,불만족
809,2020,2,3,4,1,6,1,2,1,1,1,3,,Y,4,4,1,1,210000,7,30000,0,33,충청북도,7,N,Y,N,N,N,1,4,5,3,2,4,3,9,9,3,9,9,3,3,2,2,2,불만족
810,2020,1,3,4,1,6,1,3,1,1,1,3,,Y,4,5,1,0,200000,2,100000,0,34,충청남도,0,N,Y,N,N,Y,1,9,2,2,2,3,4,9,3,4,5,4,4,3,4,4,4,만족
811,2020,1,5,4,2,6,1,3,1,1,1,5,,Y,4,7,2,0,40000,1,40000,0,29,세종특별자치시,0,Y,Y,N,N,N,1,3,4,4,9,3,4,9,9,4,3,9,4,3,3,2,2,불만족
812,2020,1,3,4,1,6,1,2,1,1,1,3,,Y,4,7,2,0,100000,2,50000,0,11,서울특별시,0,N,Y,N,N,Y,1,10,1,1,2,3,5,9,9,9,5,4,4,3,4,4,4,만족
813,2020,1,3,4,4,6,1,3,1,1,1,4,,Y,4,10,3,0,80000,1,80000,0,11,서울특별시,0,Y,Y,N,N,N,1,8,15,4,9,3,5,9,4,4,4,9,3,4,4,4,4,만족
814,2020,1,4,4,2,6,1,3,1,1,1,4,,Y,4,6,2,0,80000,2,40000,0,34,충청남도,0,Y,Y,N,N,N,1,5,1,4,9,4,5,9,4,4,4,9,4,4,4,4,4,만족
815,2020,1,3,4,1,6,1,3,1,1,1,3,,N,5,3,1,0,60000,1,60000,0,29,세종특별자치시,0,Y,Y,N,Y,N,1,2,1,5,4,3,4,3,9,3,9,9,3,2,4,4,4,만족
816,2020,1,3,4,1,6,1,3,1,1,1,3,,N,5,5,1,0,80000,1,80000,0,31,경기도,0,Y,N,Y,Y,N,1,2,1,5,3,3,4,9,3,4,4,9,3,3,5,4,4,매우만족
817,2020,1,3,4,4,6,1,3,1,1,1,4,,Y,4,7,2,1,150000,2,75000,0,37,경상북도,8,Y,N,N,N,N,1,5,6,3,4,4,3,4,3,3,3,4,4,4,4,3,3,만족
818,2020,1,4,4,2,6,1,3,1,1,1,4,,N,5,12,4,0,50000,1,50000,0,29,세종특별자치시,0,Y,N,N,Y,N,1,2,1,4,4,4,5,3,4,4,4,9,3,3,4,4,4,만족
819,2020,1,3,4,2,7,1,7,1,1,1,5,,Y,4,2,4,0,300000,1,300000,0,37,경상북도,0,Y,N,N,Y,Y,1,2,13,5,4,4,4,3,3,4,4,3,4,4,4,3,3,만족
820,2020,1,3,4,1,7,1,7,1,1,1,4,,Y,4,6,2,0,150000,1,150000,0,38,경상남도,0,Y,Y,N,Y,N,1,15,15,4,3,4,4,3,3,4,3,3,3,3,4,4,4,만족
821,2020,2,3,4,1,7,1,3,1,1,1,4,,Y,4,4,1,1,300000,1,300000,0,11,서울특별시,2,N,Y,N,Y,Y,3,15,15,4,4,4,4,3,5,4,4,3,2,2,4,4,4,만족
822,2020,1,3,4,1,7,1,3,1,1,1,4,,Y,4,8,2,0,50000,1,50000,0,21,부산광역시,0,N,N,N,N,Y,1,9,13,4,9,3,4,9,9,9,9,9,9,9,4,3,3,만족
823,2020,1,4,4,2,7,1,3,1,1,1,6,,Y,4,6,2,1,300000,1,300000,0,22,대구광역시,2,N,N,Y,Y,Y,1,2,15,4,4,4,4,3,4,4,4,5,4,4,4,4,4,만족
824,2020,2,3,4,1,7,1,3,1,1,1,3,,Y,4,8,2,0,150000,1,150000,0,11,서울특별시,0,N,Y,N,N,Y,2,7,8,9,9,5,4,3,9,4,4,4,3,9,4,4,4,만족
825,2020,1,4,4,2,7,1,3,1,1,1,7,,Y,4,2,4,1,250000,1,250000,0,21,부산광역시,2,N,Y,N,Y,Y,1,8,7,5,5,4,4,4,4,4,4,3,3,3,4,4,4,만족
826,2020,1,3,4,1,7,1,3,1,1,1,4,,Y,4,1,4,1,500000,1,500000,0,11,서울특별시,2,Y,Y,N,N,Y,10,2,1,4,4,5,4,4,3,4,4,4,3,4,4,3,4,만족
827,2020,1,4,4,2,7,1,4,1,1,1,4,,Y,4,8,2,1,600000,4,150000,0,21,부산광역시,2,N,N,Y,Y,N,1,12,4,4,4,4,3,4,3,5,4,4,5,3,4,4,4,만족
828,2020,2,3,4,1,7,1,3,1,1,1,3,,Y,4,11,3,0,100000,2,50000,0,21,부산광역시,0,Y,N,N,N,Y,1,4,14,5,9,4,4,9,4,4,4,9,4,5,4,4,4,만족
829,2020,1,3,4,1,7,1,5,1,2,1,4,,Y,4,1,4,1,150000,1,150000,0,25,대전광역시,1,N,Y,N,N,N,2,7,8,9,9,3,3,4,3,3,3,9,3,3,3,3,3,보통
830,2020,1,5,4,2,7,1,2,1,1,1,7,,Y,4,10,3,1,500000,2,505000,0,11,서울특별시,2,Y,N,Y,N,Y,1,14,2,5,4,4,5,5,5,4,5,5,5,4,4,4,4,만족
831,2020,1,3,4,2,7,1,3,1,1,1,4,,Y,4,10,3,1,500000,2,250000,0,25,대전광역시,2,Y,N,N,N,Y,1,4,11,4,5,3,4,4,3,4,4,3,4,4,4,4,4,만족
832,2020,1,3,4,1,7,1,7,1,1,1,4,,Y,4,4,1,0,400000,1,400000,0,39,제주특별자치도,0,Y,Y,N,N,N,3,1,7,4,4,3,4,4,4,4,4,4,3,3,4,4,4,만족
833,2020,1,4,4,2,7,1,1,1,1,1,6,,Y,4,7,2,0,190000,1,190000,0,21,부산광역시,0,N,Y,N,N,Y,1,5,4,9,9,5,5,5,5,5,5,9,5,5,5,5,5,매우만족
834,2020,2,4,4,2,7,1,3,1,1,1,4,,Y,4,11,3,0,300000,2,150000,0,11,서울특별시,0,Y,Y,N,N,Y,2,2,12,4,9,3,3,9,4,3,4,9,3,3,4,3,3,만족
835,2020,1,5,4,2,7,1,3,1,1,1,7,,Y,4,10,3,0,100000,1,100000,0,25,대전광역시,0,N,N,N,N,Y,1,9,4,4,5,4,4,9,9,4,4,9,5,5,4,4,4,만족
836,2020,1,3,4,2,7,1,5,1,1,1,4,,Y,4,6,2,0,150000,2,75000,0,11,서울특별시,0,Y,N,N,N,Y,2,14,5,5,9,5,5,9,5,5,5,9,5,5,4,5,4,매우만족
837,2020,1,4,4,2,7,1,3,1,1,1,6,,Y,4,7,2,1,300000,1,300000,0,11,서울특별시,1,Y,N,N,N,N,2,1,15,3,9,3,2,9,9,3,9,9,3,3,3,3,3,보통
838,2020,1,4,4,2,7,1,3,1,1,1,6,,Y,4,6,2,0,50000,1,50000,0,37,경상북도,0,N,Y,N,N,N,1,15,15,4,4,4,4,9,4,9,4,4,3,3,4,3,3,만족
839,2020,1,3,4,1,7,1,8,1,1,1,3,,Y,4,8,2,0,100000,2,50000,0,38,경상남도,0,N,N,N,N,Y,1,14,5,5,9,5,5,9,5,5,5,9,5,5,4,5,4,매우만족
840,2020,1,4,4,2,7,1,1,1,1,1,7,,Y,4,8,2,1,1000000,4,562500,0,29,세종특별자치시,3,Y,Y,N,N,Y,1,5,4,5,5,5,4,4,5,5,5,9,5,5,5,5,3,매우만족
841,2020,1,3,4,2,7,1,8,1,2,1,4,,Y,4,8,2,0,100000,2,50000,0,38,경상남도,0,N,Y,N,N,Y,1,3,15,5,9,5,5,9,5,5,5,9,5,5,5,5,5,매우만족
842,2020,1,3,3,1,7,1,7,1,1,1,4,,N,5,11,3,0,35000,1,35000,0,38,경상남도,0,Y,Y,N,N,N,3,5,8,5,9,5,5,5,5,5,5,9,5,5,5,4,4,매우만족
843,2020,1,4,4,2,7,1,3,1,1,1,4,,N,5,12,4,0,50000,1,50000,0,37,경상북도,0,Y,Y,N,N,N,1,3,8,5,9,5,5,9,5,9,5,9,5,5,5,4,4,매우만족
844,2020,1,4,3,2,7,1,3,1,2,1,5,,Y,4,6,2,0,50000,4,12500,0,37,경상북도,0,N,N,N,N,Y,1,1,4,5,4,5,5,4,5,4,5,5,5,4,4,4,4,만족
845,2020,1,5,4,2,7,1,7,1,1,1,6,,Y,4,6,2,0,100000,4,25000,0,22,대구광역시,0,N,N,N,Y,Y,1,2,5,5,5,5,5,5,4,5,5,5,4,5,4,4,4,만족
846,2020,1,3,4,1,7,1,4,1,1,1,4,,Y,4,8,2,1,250000,1,250000,0,39,제주특별자치도,4,Y,N,N,N,Y,3,2,3,4,5,5,5,4,5,5,4,5,5,4,4,4,4,만족
847,2020,1,3,4,2,7,3,5,3,2,1,5,,Y,4,1,4,1,300000,1,300000,0,11,서울특별시,1,N,Y,N,N,N,10,7,15,9,9,4,4,4,4,4,4,9,3,3,4,4,3,만족
848,2020,1,5,4,2,7,1,3,1,1,1,4,,Y,4,7,2,1,100000,1,100000,0,21,부산광역시,2,Y,N,N,N,N,1,9,6,5,5,5,4,5,4,5,4,5,4,4,4,4,4,만족
849,2020,1,4,4,2,7,1,7,1,1,1,5,,Y,4,8,2,0,100000,4,25000,0,37,경상북도,0,N,N,N,N,Y,1,4,1,5,4,5,4,5,5,5,4,4,4,5,4,4,4,만족
850,2020,1,2,4,1,7,1,3,1,1,1,3,,Y,4,6,2,0,100000,4,25000,0,38,경상남도,0,Y,N,N,N,Y,1,9,2,5,5,4,4,4,4,5,4,5,4,4,4,4,4,만족
851,2020,1,3,4,1,7,1,7,1,1,1,3,,Y,4,6,2,0,200000,2,100000,0,11,서울특별시,0,N,N,N,Y,Y,2,5,9,4,5,5,5,5,4,5,5,4,5,5,4,4,4,만족
852,2020,1,4,4,2,7,1,3,1,1,1,6,,Y,4,9,3,0,50000,1,50000,0,21,부산광역시,0,N,N,N,N,Y,1,4,15,4,5,4,4,5,4,4,4,9,5,4,4,4,4,만족
853,2020,1,4,4,1,7,1,5,1,2,1,4,,Y,4,10,3,0,22000,2,20000,0,37,경상북도,0,N,Y,N,N,Y,1,4,8,5,9,5,5,9,5,5,5,9,5,5,5,4,4,매우만족
854,2020,2,3,4,2,7,1,3,1,1,1,3,,Y,4,11,3,0,50000,2,25000,0,38,경상남도,0,N,Y,N,N,Y,1,14,5,9,9,5,5,9,9,5,5,9,5,5,5,5,3,매우만족
855,2020,2,5,4,4,7,1,2,1,1,1,6,,Y,4,11,3,0,100000,2,50000,0,37,경상북도,0,Y,Y,N,N,Y,1,5,1,5,4,4,5,4,4,4,5,4,4,4,5,4,4,매우만족
856,2020,1,3,4,2,7,1,3,1,1,1,5,,Y,4,12,4,1,500000,2,250000,0,11,서울특별시,2,N,N,N,Y,Y,1,4,9,4,3,3,4,3,4,4,4,3,4,5,4,4,4,만족
857,2020,1,3,4,2,7,1,3,1,1,1,4,,Y,4,8,2,0,70000,1,70000,0,37,경상북도,0,N,N,N,N,Y,1,15,15,9,9,4,4,9,9,9,9,9,4,4,4,4,3,만족
858,2020,1,4,4,2,7,1,3,1,1,1,5,,Y,4,5,1,1,400000,1,400000,0,35,전라북도,2,Y,Y,N,N,N,1,15,15,4,9,4,5,9,4,4,4,9,3,3,3,4,4,만족
859,2020,2,3,4,1,7,1,4,1,1,1,4,,Y,4,10,3,0,150000,4,37500,0,21,부산광역시,0,Y,N,N,N,Y,1,14,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,만족
860,2020,1,5,4,2,7,1,3,1,1,1,4,,Y,4,5,1,1,150000,1,150000,0,38,경상남도,2,Y,Y,N,N,Y,1,1,13,5,5,4,4,4,9,4,9,9,4,4,4,4,4,만족
861,2020,1,3,4,1,7,1,4,1,1,1,3,,Y,4,10,3,0,130000,4,32500,0,21,부산광역시,0,N,N,N,Y,Y,1,1,13,5,4,4,5,5,4,4,4,4,5,4,4,4,4,만족
862,2020,2,2,4,1,7,1,3,1,1,1,2,,Y,4,10,3,0,100000,3,33333,0,37,경상북도,0,Y,N,N,N,Y,1,2,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,만족
863,2020,1,4,4,2,8,1,2,1,1,1,4,,Y,4,1,4,0,100000,1,100000,0,31,경기도,0,N,N,N,N,Y,1,15,15,9,9,3,4,9,9,9,4,9,3,3,4,3,3,만족
864,2020,1,3,4,1,8,1,3,1,1,1,3,,Y,4,1,4,0,50000,1,50000,0,34,충청남도,0,N,N,N,N,Y,1,15,15,9,9,3,4,9,9,9,3,9,3,4,4,4,3,만족
865,2020,1,5,4,2,8,1,3,1,1,1,5,,Y,4,2,4,0,50000,1,50000,0,33,충청북도,0,N,N,N,N,Y,1,15,15,4,3,4,4,3,4,3,5,3,4,4,3,3,3,보통
866,2020,1,3,4,1,8,1,3,1,1,1,4,,Y,4,3,1,0,50000,1,50000,0,25,대전광역시,0,Y,Y,N,N,Y,1,4,8,4,9,5,4,9,4,4,4,9,4,5,4,4,4,만족
867,2020,1,3,4,1,8,1,3,1,1,1,4,,Y,4,4,1,1,200000,1,200000,0,38,경상남도,2,Y,N,N,N,Y,1,2,13,4,9,4,4,9,4,4,4,9,4,4,4,4,4,만족
868,2020,1,4,4,2,8,1,2,1,1,1,4,,Y,4,1,4,0,100000,1,100000,0,11,서울특별시,0,Y,Y,N,N,N,1,15,5,3,3,4,3,2,3,3,2,3,3,3,3,3,3,보통
869,2020,1,2,4,1,8,1,3,1,1,1,3,,Y,4,1,4,0,400000,5,80000,0,23,인천광역시,0,N,Y,Y,N,Y,1,15,1,2,1,3,3,2,3,4,9,9,2,9,3,3,3,보통
870,2020,1,5,3,2,8,1,7,1,1,1,3,,Y,4,1,4,0,130000,1,130000,0,11,서울특별시,0,Y,Y,N,Y,N,1,4,1,4,5,5,2,2,3,3,3,3,5,5,4,3,3,만족
871,2020,1,4,3,2,8,1,3,1,1,1,5,,Y,4,12,4,0,120000,1,120000,0,33,충청북도,0,Y,Y,N,N,N,1,2,15,5,4,4,5,9,9,4,9,9,9,9,4,4,4,만족
872,2020,1,3,3,2,8,1,3,1,1,1,4,,Y,4,12,4,0,30000,2,15000,0,25,대전광역시,0,Y,N,N,N,N,1,4,5,4,9,4,4,9,4,5,5,4,4,4,4,4,4,만족
873,2020,1,4,4,1,8,1,3,1,1,1,4,,Y,4,4,1,0,70000,1,70000,0,34,충청남도,0,Y,N,N,N,Y,1,2,5,5,4,4,4,9,4,3,4,9,3,4,4,4,4,만족
874,2020,1,2,4,1,8,1,3,1,1,1,4,,Y,4,5,1,0,100000,2,50000,0,34,충청남도,0,N,Y,N,Y,Y,1,13,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,만족
875,2020,1,3,4,1,8,1,3,1,1,1,3,,N,5,9,3,0,50000,1,50000,0,25,대전광역시,0,Y,Y,N,Y,N,1,2,1,4,4,3,4,4,3,4,3,9,3,3,4,4,4,만족
876,2020,1,3,4,1,8,1,3,1,1,1,3,,N,5,1,4,0,50000,1,50000,0,25,대전광역시,0,Y,Y,N,N,N,1,2,1,5,9,3,4,3,9,9,9,9,3,3,4,4,4,만족
877,2020,1,5,4,2,8,1,3,1,1,1,5,,Y,4,12,4,0,80000,1,80000,0,34,충청남도,0,Y,N,Y,Y,N,1,2,4,5,4,4,5,4,5,4,5,9,5,5,5,5,5,매우만족
